Refactoring Type	Source Entity	Target Class	Source/Target accessed members	Rate it!
Move Method	edu.stanford.nlp.pipeline.ProtobufAnnotationSerializer::fromProto(edu.stanford.nlp.pipeline.CoreNLPProtos.Sentence):edu.stanford.nlp.util.CoreMap	edu.stanford.nlp.pipeline.CoreNLPProtos.Sentence	2/19	
Move Method	edu.stanford.nlp.classify.ColumnDataClassifier::makeClassifier(edu.stanford.nlp.classify.GeneralDataset<java.lang.String,java.lang.String>):edu.stanford.nlp.classify.Classifier<java.lang.String,java.lang.String>	edu.stanford.nlp.classify.ColumnDataClassifier.Flags	2/17	
Move Method	edu.stanford.nlp.classify.ColumnDataClassifier::makeClassifierAdaptL1(edu.stanford.nlp.classify.GeneralDataset<java.lang.String,java.lang.String>):edu.stanford.nlp.classify.Classifier<java.lang.String,java.lang.String>	edu.stanford.nlp.classify.ColumnDataClassifier.Flags	2/12	
Move Method	edu.stanford.nlp.classify.ColumnDataClassifier::makeNGramFeatures(java.lang.String, edu.stanford.nlp.classify.ColumnDataClassifier.Flags, boolean, java.lang.String):java.util.Collection<java.lang.String>	edu.stanford.nlp.classify.ColumnDataClassifier.Flags	2/10	
Move Method	edu.stanford.nlp.sentiment.SentimentCostAndGradient::backpropDerivativesAndError(edu.stanford.nlp.trees.Tree, edu.stanford.nlp.util.TwoDimensionalMap<java.lang.String,java.lang.String,org.ejml.simple.SimpleMatrix>, edu.stanford.nlp.util.TwoDimensionalMap<java.lang.String,java.lang.String,org.ejml.simple.SimpleMatrix>, edu.stanford.nlp.util.TwoDimensionalMap<java.lang.String,java.lang.String,edu.stanford.nlp.neural.SimpleTensor>, java.util.Map<java.lang.String,org.ejml.simple.SimpleMatrix>, java.util.Map<java.lang.String,org.ejml.simple.SimpleMatrix>, org.ejml.simple.SimpleMatrix):void	edu.stanford.nlp.sentiment.SentimentModel	2/8	
Move Method	edu.stanford.nlp.naturalli.ClauseSplitterSearchProblem::simpleClause(edu.stanford.nlp.semgraph.SemanticGraph, edu.stanford.nlp.semgraph.SemanticGraphEdge):void	edu.stanford.nlp.semgraph.SemanticGraph	2/6	
Move Method	edu.stanford.nlp.parser.lexparser.NodePruner::prune(edu.stanford.nlp.trees.Tree, int):edu.stanford.nlp.trees.Tree	edu.stanford.nlp.trees.Tree	2/6	
Move Method	edu.stanford.nlp.patterns.GetPatternsFromDataMultiClass::labelWords(java.lang.String, java.util.Map<java.lang.String,edu.stanford.nlp.patterns.DataInstance>, java.util.Collection<edu.stanford.nlp.patterns.CandidatePhrase>, java.lang.String, edu.stanford.nlp.util.CollectionValuedMap<E,edu.stanford.nlp.util.Triple<java.lang.String,java.lang.Integer,java.lang.Integer>>):void	edu.stanford.nlp.patterns.ConstantsAndVariables	2/6	
Move Method	edu.stanford.nlp.sentiment.SentimentCostAndGradient::forwardPropagateTree(edu.stanford.nlp.trees.Tree):void	edu.stanford.nlp.sentiment.SentimentModel	2/6	
Move Method	edu.stanford.nlp.coref.docreader.CoNLLDocumentReader.DocumentIterator::annotateDocument(edu.stanford.nlp.coref.docreader.CoNLLDocumentReader.CoNLLDocument):void	edu.stanford.nlp.coref.docreader.CoNLLDocumentReader.CoNLLDocument	2/5	
Move Method	edu.stanford.nlp.dcoref.CoNLL2011DocumentReader.DocumentIterator::annotateDocument(edu.stanford.nlp.dcoref.CoNLL2011DocumentReader.Document):void	edu.stanford.nlp.dcoref.CoNLL2011DocumentReader.Document	2/5	
Move Method	edu.stanford.nlp.dcoref.Mention::getRelation():java.lang.String	edu.stanford.nlp.semgraph.SemanticGraph	2/5	
Move Method	edu.stanford.nlp.dcoref.Mention::getModal(edu.stanford.nlp.dcoref.Dictionaries):int	edu.stanford.nlp.semgraph.SemanticGraph	2/5	
Move Method	edu.stanford.nlp.maxent.iis.LambdaSolve::GSFPrime(double, edu.stanford.nlp.maxent.Feature):double	edu.stanford.nlp.maxent.Feature	2/5	
Move Method	edu.stanford.nlp.optimization.StochasticDiffFunctionTester::getVariance(double[], int):double[]	edu.stanford.nlp.optimization.AbstractStochasticCachingDiffFunction	2/5	
Move Method	edu.stanford.nlp.trees.ud.CoNLLUDocumentWriter::printSemanticGraph(edu.stanford.nlp.semgraph.SemanticGraph, boolean):java.lang.String	edu.stanford.nlp.semgraph.SemanticGraph	2/5	
Move Method	edu.stanford.nlp.dcoref.Mention::getNegation(edu.stanford.nlp.dcoref.Dictionaries):int	edu.stanford.nlp.semgraph.SemanticGraph	2/4	
Move Method	edu.stanford.nlp.dcoref.Mention::getReportEmbedding(edu.stanford.nlp.dcoref.Dictionaries):int	edu.stanford.nlp.semgraph.SemanticGraph	2/4	
Move Method	edu.stanford.nlp.ie.machinereading.domains.roth.RothCONLL04Reader::setHeadWord(edu.stanford.nlp.ie.machinereading.structure.EntityMention, edu.stanford.nlp.trees.Tree):void	edu.stanford.nlp.ie.machinereading.structure.EntityMention	2/4	
Move Method	edu.stanford.nlp.maxent.iis.LambdaSolve::fExpected(edu.stanford.nlp.maxent.Feature):double	edu.stanford.nlp.maxent.Feature	2/4	
Move Method	edu.stanford.nlp.parser.lexparser.SplittingGrammarExtractor::mergeTransitions(edu.stanford.nlp.trees.Tree, java.util.IdentityHashMap<edu.stanford.nlp.trees.Tree,double[][]>, java.util.IdentityHashMap<edu.stanford.nlp.trees.Tree,double[][][]>, java.util.IdentityHashMap<edu.stanford.nlp.trees.Tree,double[][]>, java.util.IdentityHashMap<edu.stanford.nlp.trees.Tree,double[][][]>, double[], java.util.Map<java.lang.String,int[]>):void	edu.stanford.nlp.trees.Tree	2/4	
Move Method	edu.stanford.nlp.parser.nndep.DependencyParser::parseTextFile(java.io.BufferedReader, java.io.PrintWriter):void	edu.stanford.nlp.parser.nndep.Config	2/4	
Move Method	edu.stanford.nlp.tagger.maxent.MaxentTagger::tagFromXML():void	edu.stanford.nlp.tagger.maxent.TaggerConfig	2/4	
Move Method	edu.stanford.nlp.classify.ColumnDataClassifier::writeAnswer(java.lang.String[], java.lang.String, edu.stanford.nlp.stats.Distribution<java.lang.String>):void	edu.stanford.nlp.classify.ColumnDataClassifier.Flags	2/3	
Move Method	edu.stanford.nlp.coref.md.CorefMentionFinder::removeSpuriousMentionsZh(edu.stanford.nlp.pipeline.Annotation, java.util.List<java.util.List<edu.stanford.nlp.coref.data.Mention>>, edu.stanford.nlp.coref.data.Dictionaries, boolean):void	edu.stanford.nlp.coref.data.Dictionaries	2/3	
Move Method	edu.stanford.nlp.international.spanish.SpanishVerbStripper::normalizeStrippedVerb(edu.stanford.nlp.international.spanish.SpanishVerbStripper.StrippedVerb):boolean	edu.stanford.nlp.international.spanish.SpanishVerbStripper.StrippedVerb	2/3	
Move Method	edu.stanford.nlp.loglinear.model.ConcatVectorNamespace::debugVector(edu.stanford.nlp.loglinear.model.ConcatVector, java.io.BufferedWriter):void	edu.stanford.nlp.loglinear.model.ConcatVector	2/3	
Move Method	edu.stanford.nlp.maxent.iis.LambdaSolve::save_problem(java.lang.String):void	edu.stanford.nlp.maxent.Problem	2/3	
Move Method	edu.stanford.nlp.parser.lexparser.ExhaustivePCFGParser::scoreNonBinarizedTree(edu.stanford.nlp.trees.Tree):edu.stanford.nlp.trees.Tree	edu.stanford.nlp.parser.lexparser.Options	2/3	
Move Method	edu.stanford.nlp.parser.lexparser.SplittingGrammarExtractor::recurseOutside(edu.stanford.nlp.trees.Tree, java.util.IdentityHashMap<edu.stanford.nlp.trees.Tree,double[]>, java.util.IdentityHashMap<edu.stanford.nlp.trees.Tree,double[]>):void	edu.stanford.nlp.trees.Tree	2/3	
Move Method	edu.stanford.nlp.parser.shiftreduce.ReorderingOracle::reorder(edu.stanford.nlp.parser.shiftreduce.State, edu.stanford.nlp.parser.shiftreduce.Transition, java.util.List<edu.stanford.nlp.parser.shiftreduce.Transition>):boolean	edu.stanford.nlp.parser.shiftreduce.State	2/3	
Move Method	edu.stanford.nlp.patterns.GetPatternsFromDataMultiClass::readSavedPatternsAndIndex():void	edu.stanford.nlp.patterns.ConstantsAndVariables	2/3	
Move Method	edu.stanford.nlp.patterns.GetPatternsFromDataMultiClass::calculateSufficientStats(java.util.Map<java.lang.String,edu.stanford.nlp.patterns.DataInstance>, edu.stanford.nlp.patterns.surface.PatternsForEachToken, java.lang.String, edu.stanford.nlp.stats.TwoDimensionalCounter<E,edu.stanford.nlp.patterns.CandidatePhrase>, edu.stanford.nlp.stats.TwoDimensionalCounter<E,edu.stanford.nlp.patterns.CandidatePhrase>, edu.stanford.nlp.stats.TwoDimensionalCounter<E,edu.stanford.nlp.patterns.CandidatePhrase>, java.util.Set<java.lang.String>):void	edu.stanford.nlp.patterns.ConstantsAndVariables	2/3	
Move Method	edu.stanford.nlp.patterns.ScorePhrases::chooseTopWords(edu.stanford.nlp.stats.Counter<edu.stanford.nlp.patterns.CandidatePhrase>, edu.stanford.nlp.stats.TwoDimensionalCounter<edu.stanford.nlp.patterns.CandidatePhrase,E>, edu.stanford.nlp.stats.Counter<edu.stanford.nlp.patterns.CandidatePhrase>, java.util.Set<edu.stanford.nlp.patterns.CandidatePhrase>, double):edu.stanford.nlp.stats.Counter<edu.stanford.nlp.patterns.CandidatePhrase>	edu.stanford.nlp.patterns.ConstantsAndVariables	2/3	
Move Method	edu.stanford.nlp.simple.Document::serialize():edu.stanford.nlp.pipeline.CoreNLPProtos.Document	edu.stanford.nlp.pipeline.CoreNLPProtos.Document.Builder	2/3	
Move Method	edu.stanford.nlp.simple.Sentence::serialize():edu.stanford.nlp.pipeline.CoreNLPProtos.Sentence	edu.stanford.nlp.pipeline.CoreNLPProtos.Sentence.Builder	2/3	
Move Method	edu.stanford.nlp.time.TimeExpressionExtractorImpl::resolveTimeExpression(edu.stanford.nlp.util.CoreMap, edu.stanford.nlp.time.TimeExpression, edu.stanford.nlp.time.SUTime.Time):void	edu.stanford.nlp.time.TimeExpression	2/3	
Move Method	edu.stanford.nlp.time.suservlet.SUTimeServlet::addResults(javax.servlet.http.HttpServletRequest, javax.servlet.http.HttpServletResponse):void	edu.stanford.nlp.time.suservlet.SUTimePipeline	2/3	
Move Method	edu.stanford.nlp.trees.tregex.DescriptionPattern.DescriptionMatcher::removeNamedNodes():void	edu.stanford.nlp.trees.tregex.DescriptionPattern	2/3	
